CustomerID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,JoinDate,LastPaymentDate,CancellationDate
CUST12767,1,Q4,No,2,10,None,No,12.02,Yes,Cable,247.1,Yes,No,No,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.16,928.82,12.39,0.23,2.47,2024-02-29,2024-12-18,
CUST12768,1,Q2,Yes,0,38,Offer C,No,9.52,Yes,Fiber Optic,277.4,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,95.64,3638.67,18.48,14.3,70.3,2021-10-31,2024-12-16,
CUST12769,1,Q2,No,0,58,None,No,34.49,No,Cable,238.6,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,50.95,2992.29,18.98,6.3,7.72,2020-02-29,2024-12-03,
CUST12770,1,Q2,No,0,30,None,Yes,30.9,Yes,Fiber Optic,218.0,No,Yes,No,No,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,71.61,2157.15,24.02,10.43,73.93,2022-06-30,2024-12-13,
CUST12771,1,Q2,No,1,47,Offer E,No,14.15,Yes,Cable,296.1,No,No,Yes,No,Yes,Yes,No,No,One Year,No,Mailed Check,88.38,4191.69,4.81,2.14,24.11,2021-01-31,2024-12-13,
CUST12772,1,Q3,No,0,56,None,Yes,28.65,No,No,67.6,No,No,Yes,No,No,Yes,No,Yes,Two Year,No,Mailed Check,93.0,5211.7,19.87,0.87,33.32,2020-04-30,2024-12-22,
CUST12773,1,Q3,No,1,53,Offer E,Yes,21.96,No,Fiber Optic,122.1,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,115.37,6157.42,5.34,4.25,24.83,2020-07-31,2024-12-25,2021-07-14
CUST12774,1,Q3,Yes,3,52,Offer B,Yes,23.46,Yes,Cable,106.5,Yes,No,No,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,89.42,4683.87,21.93,6.99,75.25,2020-08-31,2024-12-15,2020-11-02
CUST12775,1,Q3,Yes,0,53,Offer C,Yes,6.59,No,Fiber Optic,92.4,No,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,85.24,4533.87,0.26,13.67,32.2,2020-07-31,2024-12-21,
CUST12776,1,Q4,Yes,0,72,Offer E,Yes,17.53,No,DSL,157.6,No,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Mailed Check,75.63,5445.79,17.91,11.5,13.96,2018-12-31,2024-12-03,
CUST12777,1,Q3,No,2,54,Offer E,Yes,33.74,Yes,DSL,26.6,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,45.65,2467.88,21.61,12.92,0.4,2020-06-30,2024-12-26,
CUST12778,1,Q2,Yes,2,27,Offer D,Yes,22.09,Yes,No,34.9,Yes,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,84.76,2334.78,24.87,9.48,2.32,2022-09-30,2024-12-11,
CUST12779,1,Q4,Yes,1,71,Offer A,No,9.13,Yes,DSL,24.4,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,88.44,6328.63,7.94,13.85,37.73,2019-01-31,2024-12-05,2020-05-27
CUST12780,1,Q1,No,0,51,Offer E,Yes,12.57,Yes,DSL,216.6,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,81.79,4182.76,16.57,3.05,46.74,2020-09-30,2024-12-13,
CUST12781,1,Q3,No,1,43,None,Yes,12.48,No,Cable,117.0,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Credit Card,118.66,5108.22,13.56,7.15,5.98,2021-05-31,2024-12-10,
CUST12782,1,Q4,No,1,57,Offer E,Yes,23.71,Yes,Cable,244.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,35.33,2027.79,8.42,6.83,11.32,2020-03-31,2024-12-25,
CUST12783,1,Q1,No,2,70,None,No,23.67,No,DSL,163.9,No,No,No,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,99.24,6965.36,11.66,6.39,41.92,2019-02-28,2024-12-15,
CUST12784,1,Q4,No,0,13,Offer E,No,19.32,Yes,DSL,61.3,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,73.36,981.99,17.03,0.18,24.34,2023-11-30,2024-12-15,
CUST12785,1,Q1,Yes,1,69,None,Yes,18.5,Yes,Cable,296.6,No,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,106.62,7404.88,15.67,4.34,56.57,2019-03-31,2024-12-05,
CUST12786,1,Q1,No,1,18,Offer E,No,26.32,Yes,DSL,227.8,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,47.53,856.7,21.16,3.49,49.85,2023-06-30,2024-12-14,
CUST12787,1,Q2,Yes,1,55,Offer C,No,22.57,No,Cable,119.2,No,No,Yes,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,71.88,3978.66,24.72,10.0,55.8,2020-05-31,2024-12-09,
CUST12788,1,Q2,Yes,1,33,Offer C,Yes,26.71,Yes,Cable,179.5,No,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,103.41,3447.29,20.68,9.65,40.2,2022-03-31,2024-12-19,
CUST12789,1,Q2,No,0,13,None,Yes,14.65,No,Fiber Optic,178.1,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,21.91,299.33,17.96,9.03,27.36,2023-11-30,2024-12-18,2024-04-10
CUST12790,1,Q2,Yes,0,53,Offer B,No,8.79,No,No,147.1,No,Yes,No,No,Yes,No,Yes,Yes,One Year,No,Mailed Check,114.03,6063.18,18.26,1.06,36.15,2020-07-31,2024-12-12,2023-06-22
CUST12791,1,Q4,No,0,50,Offer D,Yes,22.63,No,Cable,194.9,Yes,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,26.09,1323.5,23.62,3.03,5.24,2020-10-31,2024-12-04,
CUST12792,1,Q4,Yes,0,16,Offer C,Yes,17.6,Yes,Cable,123.6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Mailed Check,45.36,751.92,3.65,12.75,56.58,2023-08-31,2024-12-20,
CUST12793,1,Q3,Yes,0,16,Offer B,Yes,17.39,No,Cable,217.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.68,1587.35,12.12,0.75,32.81,2023-08-31,2024-12-21,
CUST12794,1,Q4,Yes,3,45,None,Yes,14.36,Yes,No,167.1,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,20.15,909.99,17.21,10.27,76.79,2021-03-31,2024-12-10,
CUST12795,1,Q2,Yes,0,38,None,No,35.41,Yes,DSL,136.7,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,71.76,2742.27,7.61,6.37,68.43,2021-10-31,2024-12-21,
CUST12796,1,Q2,Yes,1,21,Offer C,Yes,11.34,No,DSL,137.8,Yes,No,No,No,Yes,No,Yes,No,One Year,No,Mailed Check,45.15,968.22,11.22,13.72,43.49,2023-03-31,2024-12-15,
CUST12797,1,Q2,No,1,45,Offer B,Yes,18.41,No,No,153.6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,88.33,3985.33,6.28,8.06,38.19,2021-03-31,2024-12-26,
CUST12798,1,Q3,Yes,1,10,Offer C,Yes,5.1,No,Fiber Optic,217.5,No,Yes,No,No,No,Yes,No,Yes,Two Year,No,Mailed Check,43.68,467.62,16.78,0.16,59.51,2024-02-29,2024-12-08,
CUST12799,1,Q1,Yes,0,36,Offer B,Yes,29.69,No,No,92.8,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,30.77,1140.59,7.72,4.94,20.22,2021-12-31,2024-12-11,
CUST12800,1,Q2,Yes,3,69,Offer C,Yes,31.63,Yes,Cable,68.0,No,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,29.53,2059.65,5.36,1.88,60.56,2019-03-31,2024-12-10,2021-09-19
CUST12801,1,Q1,No,1,51,None,No,13.73,No,Fiber Optic,63.6,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,105.23,5382.01,15.56,9.61,30.54,2020-09-30,2024-12-17,
CUST12802,1,Q3,No,1,33,Offer D,No,35.32,Yes,DSL,233.4,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,85.93,2860.48,12.75,2.97,38.56,2022-03-31,2024-12-14,
CUST12803,1,Q2,Yes,2,23,None,No,8.43,Yes,No,165.3,Yes,Yes,No,Yes,Yes,Yes,No,No,One Year,No,Mailed Check,55.84,1319.81,24.52,3.86,54.29,2023-01-31,2024-12-11,
CUST12804,1,Q3,Yes,0,27,Offer B,Yes,17.31,Yes,DSL,289.9,Yes,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Mailed Check,42.47,1167.01,8.11,2.37,71.42,2022-09-30,2024-12-04,
CUST12805,1,Q3,Yes,1,56,Offer D,No,18.12,Yes,Cable,96.3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,70.87,3978.97,3.84,14.79,35.14,2020-04-30,2024-12-04,
CUST12806,1,Q1,Yes,1,9,Offer E,No,20.1,Yes,No,36.4,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,114.9,1066.79,4.0,6.95,76.97,2024-03-31,2024-12-05,
CUST12807,1,Q4,No,2,29,Offer E,Yes,29.86,Yes,DSL,56.3,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,102.66,3002.82,17.02,11.0,53.21,2022-07-31,2024-12-08,
CUST12808,1,Q2,No,4,21,Offer D,No,29.63,Yes,Cable,278.7,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,No,Credit Card,72.53,1556.72,4.98,5.72,49.26,2023-03-31,2024-12-16,
CUST12809,1,Q3,No,1,47,Offer D,No,10.35,No,DSL,61.4,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,56.49,2660.87,11.16,12.33,42.32,2021-01-31,2024-12-11,
CUST12810,1,Q1,Yes,0,72,Offer E,Yes,11.15,Yes,No,269.2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,112.92,8151.72,11.76,12.99,21.55,2018-12-31,2024-12-08,
CUST12811,1,Q4,Yes,0,29,None,No,16.92,Yes,Fiber Optic,51.3,No,No,No,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,53.43,1556.82,14.36,13.8,19.54,2022-07-31,2024-12-24,2023-10-24
CUST12812,1,Q1,No,1,65,Offer E,No,30.62,No,Cable,91.4,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,32.81,2144.08,22.48,14.03,66.11,2019-07-31,2024-12-05,2023-03-26
CUST12813,1,Q3,No,0,56,Offer C,Yes,7.32,No,Fiber Optic,222.1,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,91.28,5143.63,0.14,2.0,44.9,2020-04-30,2024-12-06,2021-02-16
CUST12814,1,Q2,Yes,0,61,Offer D,No,12.88,No,Fiber Optic,79.6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84.04,5159.93,14.19,7.75,36.4,2019-11-30,2024-12-11,
CUST12815,1,Q3,No,0,35,None,No,27.15,No,No,104.9,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,52.42,1862.33,9.09,9.93,19.12,2022-01-31,2024-12-04,2022-05-21
CUST12816,1,Q3,No,2,6,None,Yes,25.57,No,DSL,129.7,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.24,315.06,21.87,10.01,7.97,2024-06-30,2024-12-16,
CUST12817,1,Q1,No,0,8,Offer E,No,20.08,Yes,No,54.4,Yes,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,70.46,574.34,23.68,4.92,15.48,2024-04-30,2024-12-12,
CUST12818,1,Q4,Yes,1,11,None,Yes,25.0,Yes,DSL,237.9,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,71.24,797.49,24.19,9.37,70.67,2024-01-31,2024-12-06,2024-06-04
CUST12819,1,Q4,No,0,65,Offer A,No,31.2,Yes,DSL,155.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,91.57,5953.43,15.27,10.33,74.56,2019-07-31,2024-12-10,
CUST12820,1,Q4,No,1,34,None,No,15.95,Yes,Fiber Optic,229.0,Yes,No,No,No,Yes,No,Yes,No,Two Year,Yes,Credit Card,57.01,1980.57,24.77,2.15,62.33,2022-02-28,2024-12-17,2024-11-25
CUST12821,1,Q2,Yes,0,55,Offer B,No,32.32,Yes,DSL,171.5,No,No,No,Yes,No,No,Yes,No,One Year,No,Credit Card,49.91,2775.03,19.89,4.63,76.4,2020-05-31,2024-12-15,
CUST12822,1,Q2,No,0,65,Offer B,Yes,36.0,No,No,171.3,No,No,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,42.53,2785.63,3.06,4.22,72.1,2019-07-31,2024-12-23,
CUST12823,1,Q4,No,0,8,Offer A,Yes,27.11,Yes,Cable,216.7,No,No,No,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,80.38,654.15,2.75,13.34,57.07,2024-04-30,2024-12-20,
CUST12824,1,Q2,Yes,0,6,None,Yes,17.66,No,DSL,224.0,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,50.04,326.2,14.54,11.52,5.44,2024-06-30,2024-12-16,
CUST12825,1,Q4,Yes,1,40,Offer E,No,34.92,No,DSL,275.8,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card,38.51,1557.15,10.19,12.57,79.33,2021-08-31,2024-12-06,
CUST12826,1,Q2,No,0,68,Offer D,Yes,36.8,No,DSL,152.6,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,119.84,8161.94,15.86,13.89,47.97,2019-04-30,2024-12-24,
CUST12827,1,Q3,Yes,2,46,Offer A,No,15.69,Yes,DSL,215.0,No,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,34.18,1618.04,18.49,9.32,20.43,2021-02-28,2024-12-06,
CUST12828,1,Q1,No,0,69,Offer C,Yes,7.76,No,Fiber Optic,49.9,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Mailed Check,117.33,8140.89,7.04,0.35,26.13,2019-03-31,2024-12-04,2019-09-30
CUST12829,1,Q2,Yes,1,35,Offer A,Yes,6.72,No,No,213.2,Yes,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,69.11,2443.48,0.78,6.28,37.49,2022-01-31,2024-12-11,
CUST12830,1,Q3,Yes,2,48,Offer D,No,15.68,Yes,DSL,129.4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,46.2,2262.01,10.76,9.2,74.64,2020-12-31,2024-12-25,
CUST12831,1,Q3,No,1,16,Offer E,No,12.82,Yes,Cable,138.9,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,69.97,1136.28,8.53,8.43,29.53,2023-08-31,2024-12-08,
CUST12832,1,Q2,Yes,1,65,Offer A,Yes,16.55,No,No,298.5,Yes,No,No,Yes,No,No,No,No,Two Year,No,Credit Card,106.3,6957.15,8.85,10.55,78.17,2019-07-31,2024-12-04,
CUST12833,1,Q4,Yes,1,70,Offer D,No,19.49,No,Cable,244.7,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,112.28,7886.0,20.68,5.67,28.22,2019-02-28,2024-12-22,
CUST12834,1,Q2,No,2,7,Offer B,Yes,36.82,No,DSL,249.0,Yes,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,75.24,562.17,6.82,10.66,48.23,2024-05-31,2024-12-02,
CUST12835,1,Q4,Yes,1,37,Offer A,Yes,23.01,Yes,Cable,241.7,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,107.29,3994.12,23.04,12.62,2.11,2021-11-30,2024-12-13,
CUST12836,1,Q3,No,1,63,Offer B,No,29.74,No,Cable,168.4,No,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,83.82,5315.25,20.01,0.94,11.26,2019-09-30,2024-12-02,
CUST12837,1,Q4,No,3,45,Offer B,Yes,32.49,No,No,30.2,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,51.28,2323.05,5.82,8.19,18.34,2021-03-31,2024-12-25,
CUST12838,1,Q1,No,2,56,Offer C,No,30.12,No,DSL,194.6,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,111.86,6301.57,14.95,1.31,60.25,2020-04-30,2024-12-07,
CUST12839,1,Q3,No,1,62,Offer D,Yes,20.65,No,Fiber Optic,216.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,76.97,4776.19,12.05,9.0,40.53,2019-10-31,2024-12-18,
CUST12840,1,Q2,No,1,41,Offer A,Yes,33.46,No,Cable,252.6,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,20.57,864.82,24.08,3.16,63.21,2021-07-31,2024-12-22,
CUST12841,1,Q1,No,2,12,Offer B,No,22.05,No,No,240.1,Yes,Yes,No,No,Yes,Yes,No,No,One Year,Yes,Mailed Check,43.61,572.57,5.72,11.55,0.4,2023-12-31,2024-12-06,
CUST12842,1,Q1,No,2,53,Offer E,No,38.92,No,DSL,46.3,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,No,Credit Card,35.64,1907.09,12.4,2.25,11.8,2020-07-31,2024-12-23,2023-12-31
CUST12843,1,Q3,Yes,2,62,Offer A,Yes,36.76,No,No,147.0,No,No,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,62.93,3937.64,11.38,0.17,14.6,2019-10-31,2024-12-24,2023-02-25
CUST12844,1,Q3,No,0,10,Offer D,No,14.69,No,No,266.4,No,Yes,Yes,No,No,No,No,No,Two Year,No,Credit Card,78.68,836.3,13.73,13.45,31.28,2024-02-29,2024-12-20,
CUST12845,1,Q3,No,2,24,Offer C,No,8.05,No,DSL,52.9,Yes,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,28.56,698.35,6.7,6.77,43.18,2022-12-31,2024-12-07,
CUST12846,1,Q1,Yes,1,56,Offer A,Yes,27.88,No,Cable,164.6,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,112.15,6330.2,3.99,8.98,20.04,2020-04-30,2024-12-10,
CUST12847,1,Q4,No,0,47,Offer E,Yes,11.75,No,Fiber Optic,267.8,Yes,Yes,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,116.08,5505.17,15.02,10.58,11.86,2021-01-31,2024-12-19,
CUST12848,1,Q2,Yes,0,11,Offer D,No,28.49,Yes,Fiber Optic,246.8,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Mailed Check,35.91,432.46,4.54,8.24,45.95,2024-01-31,2024-12-21,
CUST12849,1,Q1,No,2,54,Offer D,No,6.14,Yes,DSL,109.0,No,Yes,No,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,44.1,2415.18,9.48,7.25,69.49,2020-06-30,2024-12-12,
CUST12850,1,Q2,No,0,35,None,No,24.51,Yes,Fiber Optic,282.7,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,65.79,2340.87,14.79,14.26,11.17,2022-01-31,2024-12-06,
CUST12851,1,Q3,Yes,0,69,None,No,14.25,Yes,No,24.2,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,62.27,4327.95,12.23,6.8,49.76,2019-03-31,2024-12-25,
CUST12852,1,Q4,No,0,62,Offer D,Yes,30.27,No,DSL,93.5,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,98.63,6161.53,19.96,9.0,17.64,2019-10-31,2024-12-24,
CUST12853,1,Q2,No,0,33,Offer C,No,11.17,No,Cable,114.1,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,116.07,3838.61,0.33,6.56,3.34,2022-03-31,2024-12-21,
CUST12854,1,Q1,Yes,1,55,Offer B,Yes,18.25,No,Cable,155.5,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,94.47,5223.54,1.49,6.36,22.02,2020-05-31,2024-12-26,2023-04-05
CUST12855,1,Q4,No,1,16,Offer A,Yes,28.45,No,Fiber Optic,137.9,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,37.49,608.98,21.4,1.18,7.18,2023-08-31,2024-12-08,2024-04-01
CUST12856,1,Q4,Yes,1,24,Offer B,No,16.55,No,Fiber Optic,187.8,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Mailed Check,100.25,2417.11,7.88,7.58,16.61,2022-12-31,2024-12-03,
CUST12857,1,Q3,No,1,12,Offer A,No,16.55,No,No,233.0,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104.78,1304.86,2.35,4.77,28.65,2023-12-31,2024-12-25,2024-05-10
CUST12858,1,Q1,Yes,1,22,Offer E,Yes,20.14,No,No,199.4,Yes,No,Yes,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,92.1,2039.83,1.95,13.78,70.34,2023-02-28,2024-12-09,
CUST12859,1,Q2,Yes,1,17,Offer C,No,7.02,No,Cable,193.3,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,103.32,1802.31,12.86,9.43,63.44,2023-07-31,2024-12-11,
CUST12860,1,Q2,No,2,25,None,No,14.36,Yes,Fiber Optic,62.2,Yes,Yes,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,63.17,1622.64,19.6,14.9,26.8,2022-11-30,2024-12-26,
CUST12861,1,Q4,Yes,2,66,Offer E,Yes,27.02,No,No,265.7,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,36.2,2394.85,16.59,8.82,48.01,2019-06-30,2024-12-07,
CUST12862,1,Q3,Yes,1,62,Offer D,Yes,34.29,No,DSL,136.4,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,112.63,7026.86,20.71,2.22,39.19,2019-10-31,2024-12-23,
CUST12863,1,Q4,No,0,41,Offer D,Yes,28.24,Yes,Cable,213.5,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,71.03,2924.37,16.57,3.5,8.86,2021-07-31,2024-12-22,2024-06-14
CUST12864,1,Q3,Yes,1,12,Offer D,Yes,22.3,No,Cable,237.1,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,54.07,697.18,0.1,5.6,60.77,2023-12-31,2024-12-09,
CUST12865,1,Q4,Yes,2,33,Offer C,Yes,26.25,No,DSL,207.5,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,38.83,1330.25,22.73,7.12,71.94,2022-03-31,2024-12-21,
CUST12866,1,Q2,Yes,2,55,Offer A,Yes,10.75,No,Cable,105.8,No,Yes,No,No,No,Yes,No,Yes,Two Year,No,Credit Card,53.81,2994.93,20.1,14.39,21.83,2020-05-31,2024-12-19,
CUST12867,1,Q4,Yes,0,60,Offer A,No,10.31,Yes,Fiber Optic,209.5,No,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.47,6882.37,2.9,1.86,57.23,2019-12-31,2024-12-08,
CUST12868,1,Q2,Yes,0,43,Offer C,No,24.93,No,Fiber Optic,248.8,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Credit Card,60.01,2591.49,10.27,2.9,79.84,2021-05-31,2024-12-02,
CUST12869,1,Q3,No,0,14,None,Yes,13.45,Yes,No,36.6,No,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,86.85,1256.9,21.24,9.78,20.63,2023-10-31,2024-12-13,
CUST12870,1,Q2,Yes,1,41,Offer D,Yes,5.04,Yes,Cable,110.6,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,65.26,2684.78,3.31,13.04,5.62,2021-07-31,2024-12-12,2023-06-06
CUST12871,1,Q2,No,2,68,Offer C,No,39.94,No,No,48.0,Yes,No,Yes,No,No,No,Yes,No,Two Year,No,Mailed Check,109.77,7483.13,4.04,10.06,17.79,2019-04-30,2024-12-24,
CUST12872,1,Q2,No,2,48,Offer A,No,7.1,No,DSL,96.1,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,105.63,5080.79,5.29,13.5,54.9,2020-12-31,2024-12-18,
CUST12873,1,Q4,Yes,0,41,Offer A,Yes,18.29,Yes,Cable,183.0,Yes,Yes,No,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,50.17,2062.52,0.53,4.56,8.17,2021-07-31,2024-12-22,
CUST12874,1,Q2,Yes,2,33,Offer B,No,11.3,No,Cable,122.3,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,68.2,2270.42,5.35,9.68,23.18,2022-03-31,2024-12-19,
CUST12875,1,Q2,No,1,66,Offer E,No,23.9,No,No,242.0,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,71.56,4770.2,12.72,8.55,41.88,2019-06-30,2024-12-16,
CUST12876,1,Q4,Yes,0,11,Offer B,No,18.87,Yes,Cable,48.0,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,117.34,1314.61,12.92,9.34,49.22,2024-01-31,2024-12-21,
CUST12877,1,Q1,Yes,1,48,Offer E,No,33.74,No,Cable,136.0,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,116.38,5611.85,18.56,10.5,58.54,2020-12-31,2024-12-13,
CUST12878,1,Q4,Yes,0,15,Offer C,Yes,17.73,Yes,DSL,223.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.66,729.54,12.29,14.4,2.99,2023-09-30,2024-12-14,
CUST12879,1,Q2,No,3,66,Offer D,Yes,31.15,Yes,No,176.4,No,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,59.96,4001.74,15.79,0.35,69.44,2019-06-30,2024-12-21,2019-09-09
CUST12880,1,Q4,Yes,1,56,Offer D,Yes,27.49,No,DSL,223.8,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,25.07,1452.32,6.09,10.82,58.15,2020-04-30,2024-12-19,
CUST12881,1,Q1,Yes,3,24,Offer C,No,33.19,No,DSL,46.8,No,No,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,84.31,2052.65,23.64,6.34,26.99,2022-12-31,2024-12-05,
CUST12882,1,Q4,Yes,1,71,Offer A,Yes,15.73,No,DSL,93.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,48.35,3435.14,9.34,13.97,3.27,2019-01-31,2024-12-08,
