ID,Zip Code,Population
12554,96414,82487
12555,58946,52427
12556,46709,44669
12557,95917,14416
12558,93339,99141
12559,21451,83451
12560,54268,97098
12561,64967,74007
12562,11577,41517
12563,77480,17975
12564,37586,99394
12565,75489,31374
12566,22729,83124
12567,14182,35801
12568,96839,45010
12569,82616,22501
12570,75148,52514
12571,64801,36774
12572,47207,69709
12573,83624,96354
12574,25730,69078
12575,44177,83392
12576,77292,79252
12577,93359,54663
12578,20771,56069
12579,95785,36571
12580,46346,72531
12581,14633,56566
12582,81341,67545
12583,36368,22976
12584,99124,27189
12585,99024,54165
12586,82062,13247
12587,59857,91417
12588,93174,99958
12589,13346,93629
12590,79682,14524
12591,43155,50994
12592,29567,10213
12593,85559,18329
12594,42348,20795
12595,91041,28711
12596,72271,58633
12597,29129,66811
12598,94943,83337
12599,71775,75494
12600,22344,9578
12601,62015,86308
12602,16698,36964
12603,20115,21480
12604,21291,83722
12605,80355,60095
12606,12599,47112
12607,97575,38529
12608,64528,57747
12609,88876,62476
12610,83112,54901
12611,13544,98901
12612,24741,79931
12613,94713,57715
12614,79788,80758
12615,26507,81256
12616,19973,51918
12617,48324,90930
12618,25551,95852
12619,45341,13505
12620,71518,24613
12621,65922,77209
12622,14646,47532
12623,61407,78361
12624,28856,97323
12625,65620,64958
12626,69522,9937
12627,59110,73701
12628,20839,19925
12629,83980,93278
12630,91215,27062
12631,76503,33820
12632,28894,57127
12633,74747,43045
12634,36402,58087
12635,22582,81712
12636,43576,56257
12637,75627,78917
12638,35699,53040
12639,88002,19199
12640,15994,70937
12641,73435,52525
12642,91666,10678
12643,84040,78656
12644,77019,5405
12645,37879,8116
12646,22083,38190
12647,36954,80883
12648,67431,23371
12649,54449,64385
12650,42698,14673
12651,55237,43364
12652,19234,35735
12653,74077,43241
12654,48073,54355
12655,34921,81679
12656,23487,62762
12657,14778,54752
12658,40072,62065
12659,80379,29493
12660,95852,36915
12661,54282,47575
12662,10658,74864
12663,33112,21337
12664,62618,76665
12665,13152,20578
12666,36818,62266
12667,83542,6018
12668,30360,68212
12669,14268,34751
12670,22302,87770
12671,87737,25048
12672,29597,95974
12673,89676,42511
12674,34158,99130
12675,63343,65160
12676,29327,14307
12677,24148,10290
12678,30635,7932
12679,30149,70904
12680,15238,45025
12681,55174,13768
12682,84995,78339
12683,14882,44994
12684,71880,5476
12685,94948,74928
12686,62462,17000
12687,97979,84241
12688,92682,84885
12689,39250,45019
12690,59712,93591
12691,47121,19211
12692,16258,13209
12693,77011,27764
12694,46854,10542
12695,53499,88971
12696,28100,12385
12697,97418,24084
12698,17937,56253
12699,21436,32020
12700,95077,43740
12701,82432,81110
12702,38837,50854
12703,79364,64908
12704,47085,85212
12705,94829,78044
12706,66424,89232
12707,44003,72579
12708,70061,55220
12709,41195,18704
12710,85692,19472
12711,94924,66645
12712,90388,7069
12713,71492,6975
12714,82356,12673
12715,77353,17803
12716,45601,18226
12717,22200,76325
12718,61791,16876
12719,27290,94244
12720,19165,6167
12721,23913,70550
12722,38547,60625
12723,33399,41539
12724,35561,59381
12725,29501,88872
12726,49778,79183
12727,63831,36272
12728,35717,22243
12729,64966,64340
12730,71546,92800
12731,51844,94587
12732,25133,21716
12733,52315,45122
12734,24081,90280
12735,74755,66653
12736,92447,14486
12737,97204,56669
12738,82367,45109
12739,31657,75091
12740,77121,85344
12741,92062,93281
12742,40671,69856
12743,20758,15140
12744,28184,50533
12745,65247,26972
12746,73059,85726
12747,21450,14993
12748,33713,45734
12749,78556,62729
12750,81313,83630
12751,62937,33631
12752,90190,69923
12753,18355,53476
12754,68857,50281
12755,94294,38071
12756,82942,58559
12757,97269,5209
12758,78156,99880
12759,69880,81681
12760,16171,71184
12761,35696,61293
12762,34656,12610
12763,20866,74781
12764,28632,71736
12765,12017,28756
12766,47788,21444
12767,75131,11174
12768,57590,38392
12769,59926,77710
12770,23785,33437
12771,89641,51301
12772,94618,34942
12773,95058,62364
12774,97612,62006
12775,29365,56502
12776,56525,28030
12777,31174,69321
12778,15878,92546
12779,35581,15076
12780,98607,47816
12781,89207,40804
12782,85593,35804
12783,65009,78872
12784,55731,68638
12785,89583,24151
12786,48698,89420
12787,94228,74355
12788,81717,67511
12789,94171,28026
12790,11039,86932
12791,14453,71495
12792,43814,34257
12793,22044,6875
12794,72045,30950
12795,87302,54939
12796,51167,32510
12797,43124,53357
12798,36318,71106
12799,10094,29260
12800,10266,24657
12801,75940,71942
12802,91053,27769
12803,94405,8544
12804,85604,8360
12805,67681,10069
12806,61450,62278
12807,83834,11967
12808,29921,87899
12809,33004,80468
12810,29569,7360
12811,65177,66794
12812,31469,53475
12813,36826,34635
12814,61651,93561
12815,60574,62418
12816,55099,92729
12817,76315,63522
12818,80365,88516
12819,80118,54924
12820,37281,5464
12821,69347,82667
12822,68621,86762
12823,71309,69220
12824,35439,15192
12825,97197,6876
12826,48900,7179
12827,87050,17882
12828,46308,5356
12829,96312,21898
12830,80045,77518
12831,58920,66010
12832,64369,67436
12833,79183,78968
12834,73683,94598
12835,41247,64871
12836,29460,8742
12837,34682,77462
12838,87853,54258
12839,12806,64311
12840,86770,47165
12841,38724,89537
12842,24860,59352
12843,96084,23798
12844,34789,92775
12845,70524,50502
12846,18534,86515
12847,45576,28660
12848,37653,35226
12849,27873,87271
12850,86287,35067
12851,56631,27457
12852,44865,93500
12853,52154,65526
12854,52358,20752
12855,69990,39697
12856,87058,98743
12857,38334,6630
12858,74100,55275
12859,91919,97768
12860,27378,23966
12861,56913,33265
12862,61796,83668
12863,87854,96672
12864,69828,64607
12865,70080,93858
12866,22289,26023
12867,19634,21794
12868,73875,62101
12869,63116,54072
12870,13554,21846
12871,26841,22789
12872,75526,68845
12873,15785,89442
12874,13081,96224
12875,31124,71845
12876,97748,32775
12877,70776,87592
12878,93072,15870
12879,11610,78386
12880,21990,11137
12881,71988,82837
12882,93991,83048
12883,87020,23236
12884,95540,38504
12885,13025,52644
12886,95646,66801
12887,57382,65506
12888,63904,18277
12889,32397,73744
12890,65103,49127
12891,10202,15600
12892,41374,12638
12893,86980,6609
12894,93112,74372
12895,43312,75077
12896,20100,99008
12897,53166,37726
12898,10125,95139
12899,30563,17316
12900,25722,42866
12901,77159,80696
12902,49206,70140
12903,12686,74170
12904,81432,85058
12905,59420,69352
12906,83998,88752
12907,19184,67994
12908,22505,46750
12909,54899,13003
12910,69457,5841
12911,64297,26110
12912,55362,82639
12913,18221,17767
12914,17535,43433
12915,83294,46873
12916,59348,97704
12917,57098,75993
12918,96204,83850
12919,13062,84345
12920,20775,82050
12921,24101,34583
12922,31570,69136
12923,64447,31080
12924,21907,35543
12925,51287,19555
12926,18609,22446
12927,38801,7514
12928,47058,64645
12929,37701,55020
12930,47195,97284
12931,25893,89851
12932,55670,81448
12933,72565,6512
12934,63463,82198
12935,87115,74912
12936,60616,71590
12937,74681,19139
12938,70586,62393
12939,37803,88198
12940,25443,6935
12941,36552,18509
12942,36212,36783
12943,37495,44418
12944,52245,65492
12945,93818,88328
12946,55914,76359
12947,38536,44458
12948,19736,35708
12949,11628,81384
12950,40231,35325
12951,75705,64437
12952,87363,55449
12953,58042,27713
12954,26937,39917
12955,24767,23894
12956,98129,58439
12957,72051,30965
12958,71804,62735
12959,37302,52390
12960,41892,64917
12961,42613,92956
12962,93913,42539
12963,91954,28150
12964,99653,60449
12965,27059,68651
12966,46201,5206
12967,16740,76587
12968,90764,14531
12969,88676,24964
12970,50312,25761
12971,96754,51847
12972,23643,13686
12973,46686,73447
12974,64290,37640
12975,17096,10056
12976,12859,18164
12977,83224,7431
12978,32560,55109
12979,73921,92310
12980,93720,50043
12981,87019,21546
12982,92036,70541
12983,45624,9742
12984,19706,92707
12985,78437,16185
12986,58377,55641
12987,28281,13676
12988,84211,52396
12989,12585,95118
12990,35247,30509
12991,53582,66672
12992,93433,61667
12993,30151,62786
12994,59032,12416
12995,72196,32532
12996,68557,45910
12997,79939,74842
12998,19050,26226
12999,58113,63615
13000,69901,7209
13001,13105,21862
13002,22757,18420
13003,13890,92479
13004,93866,45994
13005,87084,75160
13006,73119,8488
13007,72213,23486
13008,27449,42601
13009,67516,16921
13010,15814,85609
13011,49620,77536
13012,80043,56589
13013,37390,79217
13014,88960,73977
13015,41456,71749
13016,27106,58187
13017,58376,55685
13018,96479,76285
13019,68334,88390
13020,14852,40733
13021,38484,7963
13022,44149,33888
13023,70390,70161
13024,86656,95576
13025,78766,86103
13026,31875,99135
13027,41623,8298
13028,70811,93128
13029,21292,81636
13030,95832,75097
13031,74650,40739
13032,22003,60695
13033,31333,54595
13034,95582,21824
13035,51833,63442
13036,39822,55993
13037,96307,60444
13038,85476,72631
13039,98893,89205
13040,68983,12103
13041,91432,32871
13042,67018,58325
13043,94923,66989
13044,36567,53854
13045,33378,89132
13046,54737,5061
13047,54640,40525
13048,37455,67510
13049,19698,9735
13050,80807,78797
13051,16867,65198
13052,49750,89848
13053,55092,92376
13054,64313,25000
13055,31131,37562
13056,33647,64425
13057,33454,33718
13058,40208,14195
13059,93407,41900
13060,32679,36460
13061,64418,87050
13062,98983,49483
13063,90437,32284
13064,77405,5466
13065,95860,60253
13066,74393,86991
13067,90293,65533
13068,71099,19646
13069,39257,12405
13070,32068,17098
13071,19111,27079
13072,31573,11865
13073,12501,5257
13074,73607,53416
13075,39038,19912
13076,35684,28744
13077,59922,55491
13078,80789,59288
13079,13778,23252
13080,36175,18625
13081,91699,40742
13082,83082,96231
13083,70914,18317
13084,26537,10682
13085,24895,18233
13086,29952,13898
13087,60108,34788
13088,42119,26303
13089,62031,67602
13090,36982,66657
13091,14803,50923
13092,33860,14222
13093,15801,93497
13094,33497,18310
13095,37094,66318
13096,78314,74761
13097,33198,12888
13098,77315,49323
13099,65335,58224
13100,45409,86733
13101,73879,89090
13102,56614,55176
13103,52275,89432
13104,26677,94819
13105,17512,30173
13106,64449,70567
13107,88022,97443
13108,66625,9147
13109,73023,75246
13110,29210,61150
13111,49324,45295
13112,75566,84452
13113,55711,97525
13114,64619,74041
13115,78254,11390
13116,73389,66837
13117,71934,80973
13118,93922,48110
13119,71145,12027
13120,98218,53758
13121,57723,89210
13122,27542,16341
13123,88397,25636
13124,52543,59760
13125,19519,76728
13126,49128,7828
13127,32331,67883
13128,29755,9647
13129,35355,64506
13130,68049,46537
13131,20159,30783
13132,69733,79707
13133,23902,93312
13134,67298,5150
13135,87598,13470
13136,85907,47169
13137,67368,62839
13138,73469,7220
13139,17766,45890
13140,47225,55139
13141,10688,19688
13142,53385,96099
13143,95093,56084
13144,78948,26102
13145,65538,31882
13146,36737,95307
13147,11789,99895
13148,81569,93888
13149,28209,75097
13150,88167,38482
13151,31621,95983
13152,18574,32975
13153,39382,76664
13154,83916,23544
13155,84863,13707
13156,61597,56472
13157,89517,20380
13158,10909,46927
13159,67653,6150
13160,26668,57164
13161,62901,25319
13162,53020,8920
13163,28639,90427
13164,34458,59791
13165,20580,61357
13166,29495,73642
13167,42276,26820
13168,30085,49392
13169,59155,97024
13170,47098,89524
13171,55612,70299
13172,40533,92850
13173,70733,48612
13174,77969,14441
13175,63679,41125
13176,40131,12951
13177,68701,43390
13178,99953,98776
13179,64991,36860
13180,11118,46809
13181,90380,90752
13182,29967,17918
13183,78904,53491
13184,29831,97412
13185,59274,97172
13186,81033,39570
13187,91385,23541
13188,66448,50234
13189,96502,57917
13190,33431,76063
13191,61961,76573
13192,22749,85989
13193,52064,18682
13194,38386,88924
13195,76405,77607
13196,97397,77866
13197,97488,36070
13198,95518,22522
13199,80972,77826
13200,18550,95922
13201,39797,64189
13202,67446,31811
13203,88197,99180
13204,49978,45865
13205,76610,62809
13206,34543,24831
13207,14122,80376
13208,16937,88621
13209,73305,68036
13210,84659,76636
13211,88300,62283
13212,52993,31839
13213,75190,21065
13214,35528,88684
13215,45564,15132
13216,18735,39239
13217,10008,64645
13218,29259,39779
13219,95037,96231
13220,96157,89721
13221,44408,9164
13222,84027,7813
13223,81499,7240
13224,37776,20838
13225,61947,25741
13226,82132,78429
13227,27934,58036
13228,51048,91566
13229,72927,45544
13230,44021,15121
13231,33224,36735
13232,39934,86893
13233,42187,99664
13234,78800,56265
13235,36308,6414
13236,39375,70226
13237,73958,48603
13238,23362,94167
13239,61376,69428
13240,87018,70866
13241,30663,10636
13242,43864,5432
13243,92622,59707
13244,20552,36082
13245,86077,72150
13246,15271,43736
13247,78231,52593
13248,74541,35860
13249,10329,71986
13250,14540,16341
13251,50262,39700
13252,25740,27497
13253,22165,31777
13254,36249,88312
13255,94563,34123
13256,26719,27043
13257,62221,88530
13258,79554,85080
13259,18598,29518
13260,37127,76416
13261,65669,16916
13262,68329,69630
13263,59890,59833
13264,35210,42137
13265,25436,26922
13266,71931,62213
13267,33520,28319
13268,11791,18581
13269,34982,99801
13270,14791,50801
13271,65364,90425
13272,66550,21067
13273,81034,38861
13274,88656,15858
13275,26751,10281
13276,61116,16896
13277,38213,44136
13278,57955,71348
13279,61471,23432
13280,96156,95169
13281,17406,61536
13282,52565,82200
13283,14108,96574
13284,32785,75373
13285,73801,48411
13286,74708,12841
13287,67203,36618
13288,18049,59601
13289,68326,25502
13290,75263,90279
13291,90969,41673
13292,57859,64449
13293,48701,71012
13294,30263,94789
13295,45297,48379
13296,52124,78080
13297,82762,24924
13298,22673,85400
13299,11614,63786
13300,71041,40329
13301,67135,60800
13302,43713,23577
13303,39993,72654
13304,53375,22837
13305,71736,21004
13306,45949,41891
13307,94915,21673
13308,11244,5516
13309,33502,60447
13310,63065,69562
13311,74333,45735
13312,65655,38115
13313,90162,72516
13314,19990,24196
13315,51490,40583
13316,52364,29383
13317,42814,23366
13318,45296,47514
13319,51640,67992
13320,41457,11359
13321,76733,7320
13322,14994,65413
13323,51928,8202
13324,96042,97154
13325,21320,47641
13326,67706,56469
13327,33374,86854
13328,50221,43018
13329,70793,37280
13330,67509,57075
13331,22022,64654
13332,94291,68590
13333,12564,96000
13334,69061,43800
13335,49221,56915
13336,71855,65278
13337,47971,77518
13338,78086,34275
13339,95827,98943
13340,80939,59433
13341,21748,13368
13342,66902,8259
13343,64032,85162
13344,97692,29559
13345,63232,14660
13346,19031,92929
13347,78097,40396
13348,74800,75925
13349,89363,26485
13350,64493,25176
13351,52889,76790
13352,30653,37959
13353,28658,28491
13354,60115,74849
13355,71530,86080
13356,33422,29732
13357,11884,41766
13358,13810,90900
13359,32441,64724
13360,52649,9393
13361,38233,92147
13362,66291,36234
13363,88620,31037
13364,98859,66840
13365,74637,56727
13366,26985,32685
13367,48923,96538
13368,58593,15815
13369,20423,7114
13370,99011,60587
13371,76527,70543
13372,74589,69806
13373,76387,44618
13374,57956,50088
13375,70794,67639
13376,35870,99624
13377,49235,35991
13378,63025,45100
13379,62625,8173
13380,88814,57989
13381,61093,63481
13382,31702,27449
13383,83995,94947
13384,72769,33420
13385,25587,38088
13386,44870,31923
13387,92491,59546
13388,44831,91905
13389,66025,11748
13390,74099,24375
13391,66502,40136
13392,45051,38055
13393,84780,8466
13394,90090,19161
13395,53641,31641
13396,19483,12821
13397,95170,17121
13398,96048,5444
13399,82415,35849
13400,30396,50200
13401,94194,66916
13402,24328,75000
13403,38198,44960
13404,49740,78501
13405,81485,71430
13406,23415,73743
13407,19847,77353
13408,86067,28050
13409,16850,40295
13410,74345,51944
13411,84332,51127
13412,48454,8483
13413,81987,11198
13414,42951,94638
13415,23598,61893
13416,81519,71366
13417,89939,71232
13418,75472,57277
13419,32412,46237
13420,69138,68920
13421,75082,22226
13422,72146,72327
13423,45975,55498
13424,15578,73299
13425,71210,12883
13426,52869,53159
13427,48866,41848
13428,56962,73521
13429,10156,51404
13430,29941,20468
13431,47625,20241
13432,76181,80047
13433,97800,38717
13434,26038,46991
13435,59544,97231
13436,10693,26016
13437,91466,37295
13438,25310,90588
13439,14915,78989
13440,59223,41453
13441,47056,17456
13442,66746,27963
13443,33672,39169
13444,18553,71514
13445,99475,79086
13446,54241,22740
13447,85305,55999
13448,37580,99229
13449,57991,26994
13450,61338,40950
13451,35978,78490
13452,52673,58652
13453,20476,30602
13454,98791,73041
13455,53776,72948
13456,91546,55904
13457,60622,51692
13458,65871,40333
13459,89615,12478
13460,97218,50340
13461,54491,94163
13462,19477,76168
13463,36906,50639
13464,20271,23951
13465,31073,33611
13466,57975,98373
13467,50018,62420
13468,62975,72702
13469,54121,48368
13470,24492,12587
13471,70154,93251
13472,10227,39375
13473,30654,14715
13474,74055,91871
13475,66566,8920
13476,43826,21312
13477,85365,64792
13478,50567,5236
13479,67047,34707
13480,60964,74579
13481,76975,83968
13482,60807,38921
13483,88016,42419
13484,63302,64261
13485,45661,88601
13486,80031,87615
13487,96677,26666
13488,76803,6752
13489,41703,40469
13490,57640,58730
13491,99949,56683
13492,97419,10485
13493,71536,56985
13494,11191,59632
13495,67413,58121
13496,93131,81565
13497,67328,16775
13498,77381,23749
13499,13096,65034
13500,53280,33985
13501,95259,37367
13502,51428,88906
13503,77551,15056
13504,84391,96967
13505,44422,83517
13506,35096,5084
13507,49202,62830
13508,46691,51485
